49, success:False adjE: 1, zeroScore:0.0534802060443449, average score:0.0868296694103435 oV:-5.336668317250595 average grad:-4.892247023492483, step1:-0.6240204931412191 step2:-0.6240204931412191 actualStep:-0.6240204931412191 newV:-5.336668317250595
50, success:True adjE: 2, zeroScore:0.0534802060443449, average score:0.0534802343604252 oV:-5.461419104797534 average grad:0.004221181452172866, step1:0.0005052519028667495 step2:0.0005052519028667495 actualStep:0.0005052519028667495 newV:-5.460913852894667
51, success:True adjE: 2, zeroScore:0.053480320104969926, average score:0.05348114994042886 oV:-0.4610569611596915 average grad:0.024522830034296398, step1:0.002735196602896861 step2:0.002735196602896861 actualStep:0.002735196602896861 newV:-0.4583217645567947
52, success:True adjE: 1, zeroScore:0.05348390746963848, average score:0.05353389388746002 oV:-1.9633257732413174 average grad:0.20594152334485474, step1:0.021232627559854944 step2:0.021232627559854944 actualStep:0.021232627559854944 newV:-1.9420931456814625
55, success:True adjE: 2, zeroScore:0.05371858229336656, average score:0.053718593962398 oV:-5.460913852894667 average grad:0.004239701253797638, step1:0.0003236257173059842 step2:0.0003236257173059842 actualStep:0.0003236257173059842 newV:-5.46059022717736
57, success:True adjE: 2, zeroScore:0.05371865599944849, average score:0.05373470618944759 oV:1.268671210400722 average grad:0.2263064575378699, step1:0.01301162611865385 step2:0.01301162611865385 actualStep:0.01301162611865385 newV:1.281682836519376
58, success:True adjE: 2, zeroScore:0.0538771949306554, average score:0.053878215732888333 oV:-6.959597877399835 average grad:0.07083838922888218, step1:0.0033896074211218117 step2:0.0033896074211218117 actualStep:0.0033896074211218117 newV:-6.956208269978713
60, success:True adjE: 2, zeroScore:0.05389013390542384, average score:0.05389018748163044 oV:2.759017363555195 average grad:0.024530180122144547, step1:0.0006923398433094067 step2:0.0006923398433094067 actualStep:0.0006923398433094067 newV:2.7597097033985043
61, success:True adjE: 2, zeroScore:0.05389104914811492, average score:0.053891071655394585 oV:-6.2796004250868975 average grad:0.024530582587648623, step1:0.00044873619202650687 step2:0.00044873619202650687 actualStep:0.00044873619202650687 newV:-6.279151688894871
62, success:True adjE: 2, zeroScore:0.05389164237414421, average score:0.05389181860871836 oV:-2.1945833515987783 average grad:-0.15099121199040344, step1:-0.0012556629232332737 step2:-0.0012556629232332737 actualStep:-0.0012556629232332737 newV:-2.1958390145220115
63, success:True adjE: 2, zeroScore:0.05390186181390517, average score:0.05390189066931253 oV:2.379722038030246 average grad:-0.30214528874481794, step1:-0.000508042036659246 step2:-0.000508042036659246 actualStep:-0.000508042036659246 newV:2.3792139959935867
64, success:True adjE: 2, zeroScore:0.05391013715072686, average score:0.053910547906971064 oV:-7.44147352188755 average grad:0.15878922701721307, step1:0.001853837022531474 step2:0.001853837022531474 actualStep:0.001853837022531474 newV:-7.4396196848650185
65, success:True adjE: 2, zeroScore:0.05392601150890035, average score:0.05392742398056569 oV:1.9254139125904786 average grad:0.15884556994690885, step1:0.003437263561983508 step2:0.003437263561983508 actualStep:0.003437263561983508 newV:1.928851176152462
67, success:True adjE: 2, zeroScore:0.05395547116410936, average score:0.053973010075243494 oV:2.882917378534769 average grad:-0.3025604104964738, step1:-0.012520069096406725 step2:-0.012520069096406725 actualStep:-0.012520069096406725 newV:2.870397309438362
68, success:True adjE: 1, zeroScore:0.05416056891317124, average score:0.05456613683885786 oV:-8.035179667554933 average grad:-1.177870539540497, step1:-0.060198867143823366 step2:-0.060198867143823366 actualStep:-0.060198867143823366 newV:-8.095378534698757
69, success:True adjE: 2, zeroScore:0.05826094216091113, average score:0.05827502704251148 oV:-3.6385336597308555 average grad:0.17248700237637116, step1:0.010471393124773229 step2:0.010471393124773229 actualStep:0.010471393124773229 newV:-3.6280622666060824
70, success:True adjE: 2, zeroScore:0.05836634727097038, average score:0.058369042462920954 oV:-5.0559360527148325 average grad:0.07508306039525456, step1:0.005267575654052412 step2:0.005267575654052412 actualStep:0.005267575654052412 newV:-5.05066847706078
71, success:True adjE: 2, zeroScore:0.058389438018168885, average score:0.058389977814452654 oV:-6.279151688894871 average grad:0.02657994704800475, step1:0.002111235451334589 step2:0.002111235451334589 actualStep:0.002111235451334589 newV:-6.2770404534435364
72, success:True adjE: 2, zeroScore:0.058392714784202666, average score:0.058392731755364025 oV:4.578950867106327 average grad:0.00422961671377604, step1:0.0003743383726294981 step2:0.0003743383726294981 actualStep:0.0003743383726294981 newV:4.579325205478956
74, success:True adjE: 2, zeroScore:0.05839280723796515, average score:0.058393772382631985 oV:6.33294806235682 average grad:0.02664002444364554, step1:0.002822969548985817 step2:0.002822969548985817 actualStep:0.002822969548985817 newV:6.335771031905806
75, success:True adjE: 2, zeroScore:0.058397198867024734, average score:0.05839722718114106 oV:4.579325205478956 average grad:0.004229612628072845, step1:0.0004834965942941171 step2:0.0004834965942941171 actualStep:0.0004834965942941171 newV:4.57980870207325
78, success:True adjE: 2, zeroScore:0.058397318289675496, average score:0.05864691427029567 oV:-6.216989153729597 average grad:-0.3303714892369304, step1:-0.045443666051274624 step2:-0.045443666051274624 actualStep:-0.045443666051274624 newV:-6.262432819780871
79, success:True adjE: 1, zeroScore:0.05928357190694341, average score:0.0642919275653067 oV:2.673663559931329 average grad:1.2984949834214403, step1:0.1878112302392596 step2:0.1878112302392596 actualStep:0.1878112302392596 newV:2.861474790170589
80, success:True adjE: 1, zeroScore:0.07723285266975363, average score:0.0925032471363651 oV:6.875975170406489 average grad:-2.135351265307618, step1:-0.32320783318874946 step2:-0.32320783318874946 actualStep:-0.32320783318874946 newV:6.55276733721774
84, success:True adjE: 2, zeroScore:0.18225206710988734, average score:0.1969820264894113 oV:-6.262432819780871 average grad:-1.1547653875205637, step1:-0.20129310691694238 step2:-0.20129310691694238 actualStep:-0.20129310691694238 newV:-6.463725926697814
87, success:True adjE: 2, zeroScore:0.2321872860292305, average score:0.24548656423136717 oV:-2.5123038106069133 average grad:0.9207716730773648, step1:0.17219398525075913 step2:0.17219398525075913 actualStep:0.17219398525075913 newV:-2.340109825356154
90, success:True adjE: 2, zeroScore:0.27295359687639664, average score:0.28757624761608247 oV:-2.1958390145220115 average grad:-0.8328713750287623, step1:-0.16283137064635145 step2:-0.16283137064635145 actualStep:-0.16283137064635145 newV:-2.358670385168363
92, success:True adjE: 1, zeroScore:0.31327946783919824, average score:0.3136753978700464 oV:-2.2091429964947924 average grad:0.12424728547699304, step1:0.024692681960873358 step2:0.024692681960873358 actualStep:0.024692681960873358 newV:-2.184450314533919
94, success:True adjE: 1, zeroScore:0.31424234604150486, average score:0.3149716163696687 oV:-1.9420931456814625 average grad:0.16736121608326002, step1:0.033469674475172545 step2:0.033469674475172545 actualStep:0.033469674475172545 newV:-1.90862347120629
95, success:True adjE: 2, zeroScore:0.316008376523641, average score:0.3186418057145302 oV:-5.05066847706078 average grad:0.3272811437628235, step1:0.06540993738596072 step2:0.06540993738596072 actualStep:0.06540993738596072 newV:-4.9852585396748195
96, success:True adjE: 1, zeroScore:0.32285792442870126, average score:0.32327183165922746 oV:2.7257483880575624 average grad:-0.12482789781342161, step1:-0.024869826799421485 step2:-0.024869826799421485 actualStep:-0.024869826799421485 newV:2.7008785612581407
98, success:True adjE: 1, zeroScore:0.32386205008703034, average score:0.32459436939610226 oV:-4.2862751691425585 average grad:-0.1681363932337765, step1:-0.03303720776195117 step2:-0.03303720776195117 actualStep:-0.03303720776195117 newV:-4.319312376904509
99, success:True adjE: 2, zeroScore:0.3256669696541976, average score:0.349804324490305 oV:-5.083686107477066 average grad:-0.9901184601557406, step1:-0.19245983409935374 step2:-0.19245983409935374 actualStep:-0.19245983409935374 newV:-5.276145941576419
100, success:True adjE: 2, zeroScore:0.39590391196779123, average score:0.472423840612824 oV:-6.279048708062442 average grad:1.6864734804770343, step1:0.32344007180101175 step2:0.32344007180101175 actualStep:0.32344007180101175 newV:-5.95560863626143
101, success:False adjE: 2, zeroScore:0.7242688466947006, average score:2.7623999467820535 oV:1.281682836519376 average grad:9.537383104420128, step1:1.79979702608924 step2:1.79979702608924 actualStep:1.79979702608924 newV:1.281682836519376
104, success:False adjE: 2, zeroScore:0.7242688466947006, average score:1.7174350889626429 oV:1.281682836519376 average grad:5.945193362935167, step1:1.0504617511283254 step2:1.0504617511283254 actualStep:1.0504617511283254 newV:1.281682836519376
105, success:True adjE: 2, zeroScore:0.7242688466947006, average score:0.7464309871969023 oV:-5.857488117532103 average grad:0.7224864321436649, step1:0.12411370352018093 step2:0.12411370352018093 actualStep:0.12411370352018093 newV:-5.733374414011922
106, success:False adjE: 2, zeroScore:0.793171541382694, average score:9.759160172951406 oV:-2.3074469777845596 average grad:-54.67264103387078, step1:-9.10045182257703 step2:-9.10045182257703 actualStep:-9.10045182257703 newV:-2.3074469777845596
107, success:False adjE: 1, zeroScore:0.793171541382694, average score:-0.3323380344160878 oV:0.3940828910387424 average grad:-5.464847035165126, step1:-0.8782229482808148 step2:-0.8782229482808148 actualStep:-0.8782229482808148 newV:0.3940828910387424
108, success:True adjE: 2, zeroScore:0.793171541382694, average score:0.9770522095155019 oV:0.7418788729392529 average grad:2.269070785780999, step1:0.350691464600463 step2:0.350691464600463 actualStep:0.350691464600463 newV:1.092570337539716
109, success:False adjE: 1, zeroScore:2.262775083321609, average score:-0.04508143349358471 oV:-8.095378534698757 average grad:0.9801667814087273, step1:0.1450798390831054 step2:0.1450798390831054 actualStep:0.1450798390831054 newV:-8.095378534698757
118, success:False adjE: 2, zeroScore:2.262775083321609, average score:9.84348218356815 oV:-2.358670385168363 average grad:-27.635782137828613, step1:-2.0664748111332742 step2:-2.0664748111332742 actualStep:-2.0664748111332742 newV:-2.358670385168363
119, success:True adjE: 2, zeroScore:2.262775083321609, average score:2.2627751471572193 oV:4.57980870207325 average grad:-0.0017829868542631195, step1:-0.00011662688710724117 step2:-0.00011662688710724117 actualStep:-0.00011662688710724117 newV:4.579692075186143
120, success:True adjE: 2, zeroScore:2.2627755538526633, average score:2.2786219113050197 oV:-1.2809539380037613 average grad:1.041619956223867, step1:0.05820895180044703 step2:0.05820895180044703 actualStep:0.05820895180044703 newV:-1.2227449862033144
121, success:False adjE: 1, zeroScore:2.4077458132177365, average score:3.287662656066343 oV:7.160044473204565 average grad:9.837501093486862, step1:0.4546455990151594 step2:0.4546455990151594 actualStep:0.4546455990151594 newV:7.160044473204565
122, success:False adjE: 1, zeroScore:2.4077458132177365, average score:2.8510271609495867 oV:7.160044473204565 average grad:8.5295787657361, step1:0.3107538856705161 step2:0.3107538856705161 actualStep:0.3107538856705161 newV:7.160044473204565
124, success:False adjE: 1, zeroScore:2.4077458132177365, average score:3.930997802306804 oV:0.3940828910387424 average grad:65.75800751285853, step1:1.0927587149423714 step2:1.0927587149423714 actualStep:1.0927587149423714 newV:0.3940828910387424
126, success:True adjE: 2, zeroScore:2.4077458132177365, average score:2.411683966119003 oV:-5.95560863626143 average grad:8.374742875106863, step1:0.02816241865681272 step2:0.02816241865681272 actualStep:0.02816241865681272 newV:-5.927446217604618
127, success:False adjE: 1, zeroScore:3.1481975336327723, average score:8.804937647170197 oV:0.3940828910387424 average grad:147.12004915128043, step1:1.9644937668472118 step2:1.9644937668472118 actualStep:1.9644937668472118 newV:0.3940828910387424
128, success:False adjE: 1, zeroScore:3.1481975336327723, average score:3.519838808127467 oV:7.160044473204565 average grad:10.52087732907489, step1:0.2452399774066528 step2:0.2452399774066528 actualStep:0.2452399774066528 newV:7.160044473204565
129, success:False adjE: 1, zeroScore:3.1481975336327723, average score:-0.9261927293588932 oV:6.55276733721774 average grad:20.561321832258873, step1:0.6828090352790768 step2:0.6828090352790768 actualStep:0.6828090352790768 newV:6.55276733721774
133, success:False adjE: 1, zeroScore:3.1481975336327723, average score:-0.13776278355628568 oV:6.55276733721774 average grad:3.0583104783918915, step1:0.2193688510295755 step2:0.2193688510295755 actualStep:0.2193688510295755 newV:6.55276733721774
134, success:True adjE: 2, zeroScore:3.1481975336327723, average score:3.2401527392949703 oV:2.7597097033985043 average grad:1.4762202053408124, step1:0.11952952658896926 step2:0.11952952658896926 actualStep:0.11952952658896926 newV:2.8792392299874736
137, success:False adjE: 2, zeroScore:3.799620485984654, average score:-1.150048158814483 oV:-6.463725926697814 average grad:6.4840205973660785, step1:0.6963158627958471 step2:0.6963158627958471 actualStep:0.6963158627958471 newV:-6.463725926697814
138, success:False adjE: 2, zeroScore:3.799620485984654, average score:7.302720033553868 oV:-5.651049966049216 average grad:6.9198660164902615, step1:0.8005451336353081 step2:0.8005451336353081 actualStep:0.8005451336353081 newV:-5.651049966049216
139, success:False adjE: 1, zeroScore:3.799620485984654, average score:-0.0647700189081746 oV:0.3940828910387424 average grad:-1.082230078978689, step1:-0.1338688582658186 step2:-0.1338688582658186 actualStep:-0.1338688582658186 newV:0.3940828910387424
140, success:False adjE: 2, zeroScore:3.799620485984654, average score:2.165372632966277 oV:1.092570337539716 average grad:5.087338317214072, step1:0.6684626195116482 step2:0.6684626195116482 actualStep:0.6684626195116482 newV:1.092570337539716
142, success:False adjE: 2, zeroScore:3.799620485984654, average score:-0.49053927136758074 oV:4.063658905387527 average grad:2.7656813455909366, step1:0.4032192151578933 step2:0.4032192151578933 actualStep:0.4032192151578933 newV:4.063658905387527
143, success:False adjE: 1, zeroScore:3.799620485984654, average score:-0.009449491481515982 oV:-5.015844640191638 average grad:-0.3883797896705241, step1:-0.05921013730464911 step2:-0.05921013730464911 actualStep:-0.05921013730464911 newV:-5.015844640191638
144, success:False adjE: 2, zeroScore:3.799620485984654, average score:11.963329312621761 oV:3.724452924950702 average grad:28.203009118580223, step1:4.476764400252351 step2:4.476764400252351 actualStep:4.476764400252351 newV:3.724452924950702
146, success:False adjE: 2, zeroScore:3.799620485984654, average score:-0.33878671333198507 oV:2.870397309438362 average grad:1.9100939473900311, step1:0.32488276834029056 step2:0.32488276834029056 actualStep:0.32488276834029056 newV:2.870397309438362
147, success:False adjE: 1, zeroScore:3.799620485984654, average score:-0.3165952779056148 oV:-0.7105114016279437 average grad:1.7849776874429146, step1:0.312609109079952 step2:0.312609109079952 actualStep:0.312609109079952 newV:-0.7105114016279437
149, success:False adjE: 2, zeroScore:3.799620485984654, average score:5.501690993906911 oV:-6.956208269978713 average grad:5.218240159686736, step1:0.9596376798140457 step2:0.9596376798140457 actualStep:0.9596376798140457 newV:-6.956208269978713
150, success:True adjE: 1, zeroScore:3.799620485984654, average score:3.813005626490653 oV:-2.184450314533919 average grad:-0.21987622161438328, step1:-0.04124877815352177 step2:-0.04124877815352177 actualStep:-0.04124877815352177 newV:-2.2256990926874405
152, success:False adjE: 1, zeroScore:3.8342738383643655, average score:-0.0043702207065390184 oV:-5.015844640191638 average grad:-0.23661081413937265, step1:-0.04580405232417691 step2:-0.04580405232417691 actualStep:-0.04580405232417691 newV:-5.015844640191638
154, success:False adjE: 1, zeroScore:3.8342738383643655, average score:-0.009411382455171884 oV:-4.595559479466498 average grad:-0.2538213698149521, step1:-0.05016364294605644 step2:-0.05016364294605644 actualStep:-0.05016364294605644 newV:-4.595559479466498
156, success:False adjE: 2, zeroScore:3.8342738383643655, average score:-1.4342342721509145 oV:-5.276145941576419 average grad:4.048705930269832, step1:0.8085616728099279 step2:0.8085616728099279 actualStep:0.8085616728099279 newV:-5.276145941576419
158, success:True adjE: 2, zeroScore:3.8342738383643655, average score:5.514173627273677 oV:2.8792392299874736 average grad:2.528952045978967, step1:0.5052549500517333 step2:0.5052549500517333 actualStep:0.5052549500517333 newV:3.3844941800392068
160, success:False adjE: 2, zeroScore:34.38585299946528, average score:-4.425034173110791 oV:1.8802077858367934 average grad:-2.0338676999374963, step1:-0.40244475629481835 step2:-0.40244475629481835 actualStep:-0.40244475629481835 newV:1.8802077858367934
162, success:False adjE: 1, zeroScore:34.38585299946528, average score:-0.024525151921042692 oV:-0.7105114016279437 average grad:0.13919077297891783, step1:0.026999942495180795 step2:0.026999942495180795 actualStep:0.026999942495180795 newV:-0.7105114016279437
163, success:False adjE: 2, zeroScore:34.38585299946528, average score:-4.816152593113059 oV:6.335771031905806 average grad:-2.213636508531648, step1:-0.4234711285907064 step2:-0.4234711285907064 actualStep:-0.4234711285907064 newV:6.335771031905806
164, success:False adjE: 2, zeroScore:34.38585299946528, average score:-0.08149253645783806 oV:2.2495231520224013 average grad:-0.24230295172432345, step1:-0.045588358132155 step2:-0.045588358132155 actualStep:-0.045588358132155 newV:2.2495231520224013
166, success:False adjE: 2, zeroScore:34.38585299946528, average score:-1.0841703130992502 oV:-5.651049966049216 average grad:-1.0112919159480624, step1:-0.18247181645475574 step2:-0.18247181645475574 actualStep:-0.18247181645475574 newV:-5.651049966049216
169, success:False adjE: 2, zeroScore:34.38585299946528, average score:-0.1019562858844697 oV:-5.927446217604618 average grad:-0.3134115694299971, step1:-0.051874457980033824 step2:-0.051874457980033824 actualStep:-0.051874457980033824 newV:-5.927446217604618
170, success:False adjE: 2, zeroScore:34.38585299946528, average score:-0.10868043011590243 oV:-5.927446217604618 average grad:-0.33677690947806654, step1:-0.05378240440948077 step2:-0.05378240440948077 actualStep:-0.05378240440948077 newV:-5.927446217604618
172, success:False adjE: 1, zeroScore:34.38585299946528, average score:-0.0017270258326252466 oV:6.625445138203725 average grad:0.048752284518984945, step1:0.007160707253095121 step2:0.007160707253095121 actualStep:0.007160707253095121 newV:6.625445138203725
173, success:True adjE: 2, zeroScore:34.38585299946528, average score:34.3968704940008 oV:1.5401710426245283 average grad:0.08884250669566862, step1:0.012430087106927452 step2:0.012430087106927452 actualStep:0.012430087106927452 newV:1.5526011297314557
174, success:False adjE: 2, zeroScore:34.42385577883304, average score:-0.1524881925663539 oV:-5.927446217604618 average grad:-0.4890326673082082, step1:-0.06484272218607186 step2:-0.06484272218607186 actualStep:-0.06484272218607186 newV:-5.927446217604618
178, success:False adjE: 1, zeroScore:34.42385577883304, average score:-0.00618115169419776 oV:-8.095378534698757 average grad:0.13513393497166337, step1:0.013540983967205373 step2:0.013540983967205373 actualStep:0.013540983967205373 newV:-8.095378534698757
179, success:True adjE: 2, zeroScore:34.42385577883304, average score:34.428574845839144 oV:6.722387027146502 average grad:-0.0889243947875294, step1:-0.008130196960871102 step2:-0.008130196960871102 actualStep:-0.008130196960871102 newV:6.714256830185631
182, success:True adjE: 1, zeroScore:34.44875788154211, average score:36.0610159288831 oV:4.551426800392161 average grad:2.3809019021644517, step1:0.15194837957902682 step2:0.15194837957902682 actualStep:0.15194837957902682 newV:4.703375179971188
184, success:False adjE: 2, zeroScore:52.64170976200657, average score:-16.665991801969174 oV:-5.651049966049216 average grad:-16.1033086826484, step1:-0.7178530178010547 step2:-0.7178530178010547 actualStep:-0.7178530178010547 newV:-5.651049966049216
185, success:False adjE: 1, zeroScore:52.64170976200657, average score:-0.004813321662672653 oV:-5.336668317250595 average grad:0.2778216648010116, step1:0.009662053263956643 step2:0.009662053263956643 actualStep:0.009662053263956643 newV:-5.336668317250595
186, success:False adjE: 1, zeroScore:52.64170976200657, average score:-0.2208302842825769 oV:2.096531018913275 average grad:2.6386598499252614, step1:0.06567857809073567 step2:0.06567857809073567 actualStep:0.06567857809073567 newV:2.096531018913275
188, success:False adjE: 2, zeroScore:52.64170976200657, average score:61.39432058999294 oV:-5.651049966049216 average grad:59.41698265346775, step1:0.29441620487888837 step2:0.29441620487888837 actualStep:0.29441620487888837 newV:-5.651049966049216
189, success:False adjE: 2, zeroScore:52.64170976200657, average score:61.79992602749195 oV:-6.956208269978713 average grad:59.80939000990613, step1:0.3016709691358634 step2:0.3016709691358634 actualStep:0.3016709691358634 newV:-6.956208269978713
190, success:False adjE: 2, zeroScore:52.64170976200657, average score:-2.8212169173180164 oV:2.3792139959935867 average grad:16.283872877461448, step1:0.2447502584397789 step2:0.2447502584397789 actualStep:0.2447502584397789 newV:2.3792139959935867
191, success:False adjE: 1, zeroScore:52.64170976200657, average score:55.914723223579635 oV:-4.319312376904509 average grad:7.037072949391252, step1:0.1757790974415028 step2:0.1757790974415028 actualStep:0.1757790974415028 newV:-4.319312376904509
195, success:False adjE: 2, zeroScore:52.64170976200657, average score:-184.4771083734539 oV:1.8802077858367934 average grad:-86.23142997065393, step1:-5.510519393823781 step2:-5.510519393823781 actualStep:-5.510519393823781 newV:1.8802077858367934
198, success:False adjE: 2, zeroScore:52.64170976200657, average score:-17.09977281109077 oV:1.8802077858367934 average grad:-7.993066861648987, step1:-0.7314229981100944 step2:-0.7314229981100944 actualStep:-0.7314229981100944 newV:1.8802077858367934
203, success:False adjE: 1, zeroScore:52.64170976200657, average score:-0.11454160184596258 oV:7.160044473204565 average grad:-0.3611416659712976, step1:-0.04790917060190645 step2:-0.04790917060190645 actualStep:-0.04790917060190645 newV:7.160044473204565
204, success:True adjE: 1, zeroScore:52.64170976200657, average score:54.175823631398146 oV:7.527726913886567 average grad:0.8529518897273421, step1:0.11939188747104902 step2:0.11939188747104902 actualStep:0.11939188747104902 newV:7.647118801357616
205, success:False adjE: 1, zeroScore:58.42274735543238, average score:17.0487899032011 oV:-1.90862347120629 average grad:-2.1456527249172823, step1:-0.3152815378380999 step2:-0.3152815378380999 actualStep:-0.3152815378380999 newV:-1.90862347120629
